,imdb_id,source_url,domestic_distributor,domestic_opening,budget,releases,performance_domestic,performance_international,performance_worldwide,metric_roi,percentage_domestic,percentage_international
23,tt0068240,https://www.boxofficemojo.com/title/tt0068240/,,,,2.0,,22792.0,22792.0,,,1.0
24,tt0064665,https://www.boxofficemojo.com/title/tt0064665/,United Artists,,,4.0,44785053.0,16124.0,44801177.0,,0.9996400987411559,0.00035990125884415936
25,tt0062794,https://www.boxofficemojo.com/title/tt0062794/,,,,,,,,,,
26,tt1204507,https://www.boxofficemojo.com/title/tt1204507/,,,,,,,,,,
27,tt0068098,https://www.boxofficemojo.com/title/tt0068098/,,,,,,,,,,
28,tt0068327,https://www.boxofficemojo.com/title/tt0068327/,,,,2.0,,108405.0,108405.0,,,1.0
29,tt0068611,https://www.boxofficemojo.com/title/tt0068611/,Universal Pictures,,,3.0,,4121.0,4121.0,,,1.0
30,tt0067217,https://www.boxofficemojo.com/title/tt0067217/,,,,,,,,,,
31,tt0068646,https://www.boxofficemojo.com/title/tt0068646/,Paramount Pictures,302393.0,6000000.0,9.0,136381073.0,113960743.0,250341816.0,40.723636,0.5447794346910066,0.45522056530899335
32,tt0067116,https://www.boxofficemojo.com/title/tt0067116/,Twentieth Century Fox,,,2.0,51700000.0,1871.0,51701871.0,,0.9999638117545108,3.61882454892203e-05
33,tt0067309,https://www.boxofficemojo.com/title/tt0067309/,,,,2.0,,34050.0,34050.0,,,1.0
34,tt0068473,https://www.boxofficemojo.com/title/tt0068473/,,,,2.0,,4534.0,4534.0,,,1.0
35,tt0069883,https://www.boxofficemojo.com/title/tt0069883/,Twentieth Century Fox,,,,,,,,,
36,tt2328900,https://www.boxofficemojo.com/title/tt2328900/,Focus Features,194777.0,,1.0,16468499.0,30244310.0,46712809.0,,0.35254782044899075,0.6474521795510092
37,tt0070735,https://www.boxofficemojo.com/title/tt0070735/,Universal Pictures,,,1.0,156000000.0,,156000000.0,,1.0,
38,tt0073486,https://www.boxofficemojo.com/title/tt0073486/,United Artists,,3000000.0,3.0,108981275.0,133542.0,109114817.0,35.37160566666667,0.9987761332175445,0.001223866782455402
39,tt0067314,https://www.boxofficemojo.com/title/tt0067314/,,,,,,,,,,
40,tt0408839,https://www.boxofficemojo.com/title/tt0408839/,DreamWorks,14022105.0,,1.0,36787257.0,91665926.0,128453183.0,,0.2863864961602392,0.7136135038397609
41,tt0069947,https://www.boxofficemojo.com/title/tt0069947/,,,,,,,,,,
42,tt0071562,https://www.boxofficemojo.com/title/tt0071562/,Paramount Pictures,,13000000.0,4.0,47834595.0,127324.0,47961919.0,2.6893783846153845,0.9973453105577365,0.002654689442263559
43,tt0072417,https://www.boxofficemojo.com/title/tt0072417/,,,,2.0,,16626.0,16626.0,,,1.0
44,tt0071315,https://www.boxofficemojo.com/title/tt0071315/,Paramount Pictures,,,4.0,29200000.0,26502.0,29226502.0,,0.999093220256054,0.0009067797439460939
45,tt0072890,https://www.boxofficemojo.com/title/tt0072890/,Warner Bros.,,,1.0,50000000.0,,50000000.0,,1.0,
46,tt0070819,https://www.boxofficemojo.com/title/tt0070819/,,,,,,,,,,
47,tt0072308,https://www.boxofficemojo.com/title/tt0072308/,Twentieth Century Fox,,14000000.0,2.0,116000000.0,,116000000.0,7.285714285714286,1.0,
48,tt0071360,https://www.boxofficemojo.com/title/tt0071360/,Paramount Pictures,,,5.0,4671805.0,24924.0,4696729.0,,0.9946933280587404,0.005306671941259545
49,tt0073195,https://www.boxofficemojo.com/title/tt0073195/,Universal Pictures,7061513.0,7000000.0,5.0,265859065.0,210653000.0,476512065.0,67.07315214285714,0.5579272478651721,0.4420727521348279
50,tt0074860,https://www.boxofficemojo.com/title/tt0074860/,Paramount Pictures,,,1.0,21709020.0,,21709020.0,,1.0,
51,tt0074119,https://www.boxofficemojo.com/title/tt0074119/,Warner Bros.,,,2.0,70600000.0,414.0,70600414.0,,0.9999941360117237,5.863988276329371e-06
52,tt0075148,https://www.boxofficemojo.com/title/tt0075148/,United Artists,,,2.0,117235147.0,15440.0,117250587.0,,0.9998683162242932,0.0001316837757068116
53,tt0074958,https://www.boxofficemojo.com/title/tt0074958/,Metro-Goldwyn-Mayer (MGM),,3800000.0,3.0,23689877.0,880.0,23690757.0,5.234409736842105,0.9999628547116498,3.71452883502203e-05
54,tt0073766,https://www.boxofficemojo.com/title/tt0073766/,,,,,,,,,,
55,tt0076095,https://www.boxofficemojo.com/title/tt0076095/,,,,,,,,,,
56,tt0075686,https://www.boxofficemojo.com/title/tt0075686/,United Artists,,4000000.0,3.0,38251425.0,36603.0,38288028.0,8.572007,0.9990440092657684,0.0009559907342315985
57,tt0075314,https://www.boxofficemojo.com/title/tt0075314/,Columbia Pictures,,,7.0,28262574.0,310749.0,28573323.0,,0.9891245060996231,0.010875493900376936
58,tt0075406,https://www.boxofficemojo.com/title/tt0075406/,AVCO Embassy Pictures,,,,,,,,,
59,tt0077928,https://www.boxofficemojo.com/title/tt0077928/,Columbia Pictures,,2300000.0,1.0,35000000.0,,35000000.0,14.217391304347826,1.0,
60,tt0075860,https://www.boxofficemojo.com/title/tt0075860/,Columbia Pictures,,20000000.0,6.0,135189114.0,171700000.0,306889114.0,14.3444557,0.4405145306001307,0.5594854693998693
61,tt0076843,https://www.boxofficemojo.com/title/tt0076843/,Twentieth Century Fox,,,1.0,25933445.0,,25933445.0,,1.0,
62,tt0077416,https://www.boxofficemojo.com/title/tt0077416/,Universal Pictures,,15000000.0,4.0,48979328.0,95051.0,49074379.0,2.2716252666666668,0.9980631237330584,0.001936876266941656
63,tt0077578,https://www.boxofficemojo.com/title/tt0077578/,Paramount Pictures,,,1.0,44999621.0,,44999621.0,,1.0,
64,tt0078444,https://www.boxofficemojo.com/title/tt0078444/,Twentieth Century Fox,,,,,,,,,
65,tt0078841,https://www.boxofficemojo.com/title/tt0078841/,Metro-Goldwyn-Mayer (MGM),,,1.0,30177511.0,,30177511.0,,1.0,
66,tt0077742,https://www.boxofficemojo.com/title/tt0077742/,United Artists,,10000000.0,1.0,10432366.0,,10432366.0,0.0432366,1.0,
67,tt0078966,https://www.boxofficemojo.com/title/tt0078966/,Columbia Pictures,,,1.0,51718367.0,,51718367.0,,1.0,
68,tt0078902,https://www.boxofficemojo.com/title/tt0078902/,Twentieth Century Fox,17702.0,,1.0,16424918.0,,16424918.0,,1.0,
69,tt0079417,https://www.boxofficemojo.com/title/tt0079417/,Columbia Pictures,,,1.0,106260000.0,,106260000.0,,1.0,
70,tt0081398,https://www.boxofficemojo.com/title/tt0081398/,Metro-Goldwyn-Mayer (MGM),128590.0,,5.0,23383987.0,20840.0,23404827.0,,0.9991095853859547,0.0008904146140452138
71,tt0081568,https://www.boxofficemojo.com/title/tt0081568/,Twentieth Century Fox,,,1.0,7063886.0,,7063886.0,,1.0,
72,tt0079638,https://www.boxofficemojo.com/title/tt0079638/,Twentieth Century Fox,262778.0,,1.0,22228000.0,,22228000.0,,1.0,
73,tt0081237,https://www.boxofficemojo.com/title/tt0081237/,,,,,,,,,,
74,tt0082846,https://www.boxofficemojo.com/title/tt0082846/,Universal Pictures,89213.0,,2.0,119285432.0,,119285432.0,,1.0,
75,tt0080678,https://www.boxofficemojo.com/title/tt0080678/,Paramount Pictures,,,3.0,26010864.0,12996.0,26023860.0,,0.9995006121305602,0.0004993878694398141
76,tt0081283,https://www.boxofficemojo.com/title/tt0081283/,Paramount Pictures,170335.0,,1.0,54766923.0,,54766923.0,,1.0,
77,tt0081974,https://www.boxofficemojo.com/title/tt0081974/,Columbia Pictures,97667.0,,1.0,40716963.0,,40716963.0,,1.0,
78,tt0082405,https://www.boxofficemojo.com/title/tt0082405/,Universal Pictures,4365643.0,,1.0,50427646.0,,50427646.0,,1.0,
79,tt0082979,https://www.boxofficemojo.com/title/tt0082979/,Paramount Pictures,2325029.0,32000000.0,1.0,40382659.0,129.0,40382788.0,0.261962125,0.9999968055697392,3.1944302607338553e-06
80,tt0084855,https://www.boxofficemojo.com/title/tt0084855/,Twentieth Century Fox,100982.0,,2.0,53977250.0,16488.0,53993738.0,,0.9996946312552022,0.0003053687447977764
81,tt0085478,https://www.boxofficemojo.com/title/tt0085478/,Columbia Pictures,73518.0,,1.0,14648076.0,,14648076.0,,1.0,
82,tt0084805,https://www.boxofficemojo.com/title/tt0084805/,Columbia Pictures,5540470.0,21000000.0,2.0,177200000.0,271.0,177200271.0,7.438108142857143,0.9999984706569665,1.5293430335668053e-06
83,tt0083866,https://www.boxofficemojo.com/title/tt0083866/,Universal Pictures,11835389.0,10500000.0,5.0,437141279.0,304203888.0,792910554.0,74.51529085714286,0.5513122215295926,0.3836547344027407
84,tt0082416,https://www.boxofficemojo.com/title/tt0082416/,Metro-Goldwyn-Mayer (MGM),,,1.0,26890068.0,,26890068.0,,1.0,
85,tt0087553,https://www.boxofficemojo.com/title/tt0087553/,Warner Bros.,32181.0,,1.0,34700291.0,,34700291.0,,1.0,
86,tt0085244,https://www.boxofficemojo.com/title/tt0085244/,Columbia Pictures,3662152.0,,2.0,56399659.0,,56399659.0,,1.0,
87,tt0086425,https://www.boxofficemojo.com/title/tt0086425/,Paramount Pictures,3498813.0,8000000.0,2.0,108423489.0,260.0,108423749.0,12.552968625,0.9999976020013844,2.397998615598507e-06
88,tt0086879,https://www.boxofficemojo.com/title/tt0086879/,Orion Pictures,505276.0,,4.0,51973029.0,93762.0,52066791.0,,0.9981991976421208,0.0018008023578791326
89,tt0087892,https://www.boxofficemojo.com/title/tt0087892/,Columbia Pictures,84580.0,,3.0,27187653.0,13834.0,27201487.0,,0.9994914248621776,0.0005085751378224286
90,tt0088763,https://www.boxofficemojo.com/title/tt0088763/,Universal Pictures,11152500.0,19000000.0,6.0,212836762.0,170500000.0,383336762.0,19.17561905263158,0.555221369559124,0.4447786304408759
91,tt4247618,https://www.boxofficemojo.com/title/tt4247618/,,,,,,,,,,
92,tt0088146,https://www.boxofficemojo.com/title/tt0088146/,Columbia Pictures,156383.0,,1.0,21821347.0,,21821347.0,,1.0,
93,tt0090329,https://www.boxofficemojo.com/title/tt0090329/,Paramount Pictures,4539990.0,,1.0,68706993.0,,68706993.0,,1.0,
94,tt0089841,https://www.boxofficemojo.com/title/tt0089841/,Twentieth Century Fox,4234537.0,,1.0,26657534.0,,26657534.0,,1.0,
95,tt0087921,https://www.boxofficemojo.com/title/tt0087921/,TriStar Pictures,274279.0,,1.0,34901614.0,,34901614.0,,1.0,
96,tt0089755,https://www.boxofficemojo.com/title/tt0089755/,Universal Pictures,3637290.0,,3.0,87071205.0,140443000.0,227514205.0,,0.38270667539198266,0.6172933246080173
97,tt0089853,https://www.boxofficemojo.com/title/tt0089853/,Orion Pictures,114095.0,,1.0,10631333.0,,10631333.0,,1.0,
98,tt0091167,https://www.boxofficemojo.com/title/tt0091167/,Orion Pictures,1265826.0,,2.0,40084041.0,,40084041.0,,1.0,
99,tt28097834,https://www.boxofficemojo.com/title/tt28097834/,Picturehouse Entertainment,30409.0,,1.0,58377.0,11453.0,69830.0,,0.83598739796649,0.16401260203350995
100,tt0090756,https://www.boxofficemojo.com/title/tt0090756/,De Laurentiis Entertainment Group (DEG),789409.0,6000000.0,5.0,8551228.0,67538.0,8618766.0,0.436461,0.9921638434086736,0.007836156591326415
101,tt0091763,https://www.boxofficemojo.com/title/tt0091763/,Orion Pictures,241080.0,6000000.0,1.0,138530565.0,15067.0,138545632.0,22.090938666666666,0.9998912488269569,0.00010875117304311695
102,tt0093565,https://www.boxofficemojo.com/title/tt0093565/,Metro-Goldwyn-Mayer (MGM),127599.0,,2.0,80640528.0,1689.0,80642217.0,,0.999979055635338,2.094436466199832e-05
103,tt0092699,https://www.boxofficemojo.com/title/tt0092699/,Twentieth Century Fox,197542.0,,1.0,51249404.0,16081905.0,67331309.0,,0.7611526459406871,0.23884735405931287
104,tt0093389,https://www.boxofficemojo.com/title/tt0093389/,Columbia Pictures,149460.0,,3.0,43984230.0,9639.0,43993869.0,,0.9997809012887682,0.0002190987112317855
105,tt0095647,https://www.boxofficemojo.com/title/tt0095647/,Orion Pictures,225034.0,,1.0,34603943.0,,34603943.0,,1.0,
106,tt0093223,https://www.boxofficemojo.com/title/tt0093223/,Orion Pictures,116677.0,,1.0,2585639.0,,2585639.0,,1.0,
107,tt0095953,https://www.boxofficemojo.com/title/tt0095953/,Metro-Goldwyn-Mayer (MGM),7005719.0,25000000.0,3.0,172825435.0,182000000.0,354825435.0,13.1930174,0.48707172021081296,0.5129282797891871
108,tt0093209,https://www.boxofficemojo.com/title/tt0093209/,Columbia Pictures,25497.0,,1.0,10021120.0,,10021120.0,,1.0,
109,tt0096018,https://www.boxofficemojo.com/title/tt0096018/,Warner Bros.,215157.0,,2.0,2835116.0,12825.0,2847941.0,,0.9954967465969274,0.004503253403072606
110,tt1666540,https://www.boxofficemojo.com/title/tt1666540/,,,,,,,,,,
111,tt0097165,https://www.boxofficemojo.com/title/tt0097165/,Walt Disney Studios Motion Pictures,340456.0,,2.0,95860116.0,140000000.0,235860116.0,,0.406427833691051,0.5935721663089489
112,tt0098724,https://www.boxofficemojo.com/title/tt0098724/,Miramax,155982.0,,1.0,24741667.0,422.0,24742089.0,,0.9999829440432455,1.70559567545004e-05
113,tt0096463,https://www.boxofficemojo.com/title/tt0096463/,Twentieth Century Fox,4718485.0,,1.0,63779477.0,39173635.0,102953112.0,,0.619500234242555,0.380499765757445
114,tt0096969,https://www.boxofficemojo.com/title/tt0096969/,Universal Pictures,172021.0,,1.0,70001698.0,91000000.0,161001698.0,,0.43478856974539487,0.5652114302546052
115,tt0097216,https://www.boxofficemojo.com/title/tt0097216/,Universal Pictures,3563535.0,,3.0,27545445.0,9750000.0,37295445.0,,0.7385739733096093,0.2614260266903907
116,tt0099685,https://www.boxofficemojo.com/title/tt0099685/,Warner Bros.,6368901.0,,6.0,46909721.0,127063.0,47036784.0,,0.9972986460979135,0.0027013539020865032
117,tt0098635,https://www.boxofficemojo.com/title/tt0098635/,Columbia Pictures,1094453.0,,4.0,93117425.0,156140.0,93273565.0,,0.9983259994404631,0.0016740005595368848
118,tt0103074,https://www.boxofficemojo.com/title/tt0103074/,Metro-Goldwyn-Mayer (MGM),6101297.0,16500000.0,3.0,45360915.0,105074.0,45465989.0,1.755514484848485,0.9976889538243631,0.002311046175636914
119,tt0097441,https://www.boxofficemojo.com/title/tt0097441/,TriStar Pictures,63661.0,,2.0,26979166.0,,26979166.0,,1.0,
120,tt0099348,https://www.boxofficemojo.com/title/tt0099348/,Orion Pictures,598257.0,22000000.0,2.0,184208848.0,240000000.0,424208848.0,18.282220363636362,0.43424093785049955,0.5657590621495004
121,tt0101516,https://www.boxofficemojo.com/title/tt0101516/,TriStar Pictures,140358.0,,1.0,49114016.0,,49114016.0,,1.0,
122,tt13261268,https://www.boxofficemojo.com/title/tt13261268/,,,,,,,,,,
123,tt0100486,https://www.boxofficemojo.com/title/tt0100486/,Warner Bros.,176985.0,,1.0,15445131.0,,15445131.0,,1.0,
124,tt0099674,https://www.boxofficemojo.com/title/tt0099674/,Paramount Pictures,6387271.0,54000000.0,3.0,66761392.0,70100000.0,136861392.0,1.5344702222222222,0.4878029590697134,0.5121970409302866
125,tt0102926,https://www.boxofficemojo.com/title/tt0102926/,Orion Pictures,13766814.0,19000000.0,3.0,130742922.0,142000000.0,272742922.0,13.354890631578947,0.4793632078195598,0.5206367921804401
126,tt0101969,https://www.boxofficemojo.com/title/tt0101969/,Twentieth Century Fox,67546.0,,1.0,33243020.0,7748309.0,40991329.0,,0.8109768775733034,0.18902312242669664
127,tt0107822,https://www.boxofficemojo.com/title/tt0107822/,Miramax,151419.0,,3.0,40157856.0,27700.0,40185556.0,,0.9993106976048807,0.0006893023951192812
128,tt0104257,https://www.boxofficemojo.com/title/tt0104257/,Columbia Pictures,15517468.0,41000000.0,1.0,141340178.0,101900000.0,243240178.0,4.932687268292683,0.5810724986395956,0.41892750136040435
129,tt0108052,https://www.boxofficemojo.com/title/tt0108052/,Universal Pictures,656636.0,22000000.0,2.0,96898818.0,225262427.0,322161245.0,13.643692954545454,0.30077738866448694,0.6992226113355131
130,tt0105323,https://www.boxofficemojo.com/title/tt0105323/,Universal Pictures,357468.0,,1.0,63095253.0,71000000.0,134095253.0,,0.47052562703319556,0.5294743729668044
131,tt0105151,https://www.boxofficemojo.com/title/tt0105151/,New Line Cinema,302216.0,,1.0,21706101.0,,21706101.0,,1.0,
132,tt0104454,https://www.boxofficemojo.com/title/tt0104454/,Sony Pictures Classics,52568.0,,3.0,26126837.0,214899.0,26341736.0,,0.9918418816436396,0.008158118356360416
133,tt0105695,https://www.boxofficemojo.com/title/tt0105695/,Warner Bros.,15018007.0,,2.0,101167799.0,58000000.0,159167799.0,,0.6356046865987007,0.3643953134012992
134,tt0102138,https://www.boxofficemojo.com/title/tt0102138/,Warner Bros.,5223658.0,,2.0,70405498.0,135000000.0,205405498.0,,0.34276345417005344,0.6572365458299466
135,tt0107943,https://www.boxofficemojo.com/title/tt0107943/,Columbia Pictures,1528982.0,,2.0,23237911.0,,23237911.0,,1.0,
136,tt0110912,https://www.boxofficemojo.com/title/tt0110912/,Miramax,9311882.0,8000000.0,5.0,107928762.0,106000000.0,213928762.0,25.74109525,0.5045079539141165,0.4954920460858835
137,tt0108122,https://www.boxofficemojo.com/title/tt0108122/,Fine Line Features,,,1.0,6110979.0,,6110979.0,,1.0,
138,tt0109830,https://www.boxofficemojo.com/title/tt0109830/,Paramount Pictures,24450602.0,55000000.0,5.0,330455270.0,347771195.0,678226465.0,11.331390272727273,0.48723440775788657,0.5127655922421134
139,tt0111161,https://www.boxofficemojo.com/title/tt0111161/,Columbia Pictures,727327.0,25000000.0,5.0,28767189.0,117527.0,28884716.0,0.15538864,0.9959311699654585,0.004068830034541451
140,tt0109831,https://www.boxofficemojo.com/title/tt0109831/,Gramercy Pictures (I),138486.0,4400000.0,2.0,52700832.0,193000000.0,245700832.0,54.84109818181818,0.2144918744109096,0.7855081255890904
141,tt0113161,https://www.boxofficemojo.com/title/tt0113161/,Metro-Goldwyn-Mayer (MGM),12700007.0,,1.0,72101622.0,43000000.0,115101622.0,,0.6264170803778942,0.37358291962210577
142,tt0114388,https://www.boxofficemojo.com/title/tt0114388/,Sony Pictures Entertainment (SPE),721341.0,,2.0,43182776.0,91400000.0,134582776.0,,0.3208640606432431,0.6791359393567569
143,tt0112573,https://www.boxofficemojo.com/title/tt0112573/,Paramount Pictures,9938276.0,72000000.0,2.0,75609945.0,137606271.0,213216216.0,1.9613363333333333,0.35461629710190523,0.6453837028980948
144,tt2802850,https://www.boxofficemojo.com/title/tt2802850/,,,,,,,,,,
145,tt0112818,https://www.boxofficemojo.com/title/tt0112818/,Gramercy Pictures (I),118266.0,,1.0,39363635.0,,39363635.0,,1.0,
146,tt0110932,https://www.boxofficemojo.com/title/tt0110932/,Walt Disney Studios Motion Pictures,757714.0,,1.0,24822619.0,,24822619.0,,1.0,
147,tt0112346,https://www.boxofficemojo.com/title/tt0112346/,Sony Pictures Entertainment (SPE),10014558.0,,1.0,60079496.0,47800000.0,107879496.0,,0.556913020802396,0.443086979197604
148,tt0117318,https://www.boxofficemojo.com/title/tt0117318/,Sony Pictures Entertainment (SPE),523295.0,,1.0,20300385.0,,20300385.0,,1.0,
149,tt0113862,https://www.boxofficemojo.com/title/tt0113862/,Walt Disney Studios Motion Pictures,14466.0,,1.0,82569971.0,23700000.0,106269971.0,,0.7769830952527502,0.2230169047472498
150,tt0116209,https://www.boxofficemojo.com/title/tt0116209/,Miramax,278439.0,27000000.0,1.0,78676425.0,153300000.0,231976425.0,7.591719444444444,0.33915698545660405,0.660843014543396
151,tt0119217,https://www.boxofficemojo.com/title/tt0119217/,Miramax,272912.0,,1.0,138433435.0,87500000.0,225933435.0,,0.6127177900871555,0.38728220991284446
152,tt0117631,https://www.boxofficemojo.com/title/tt0117631/,Fine Line Features,162179.0,,2.0,35892330.0,106751.0,35999081.0,,0.9970346187448508,0.0029653812551492633
153,tt0119822,https://www.boxofficemojo.com/title/tt0119822/,Sony Pictures Entertainment (SPE),12606928.0,50000000.0,2.0,148478011.0,165700000.0,314178011.0,5.28356022,0.4725919886226538,0.5274080113773462
154,tt0120815,https://www.boxofficemojo.com/title/tt0120815/,DreamWorks Distribution,30576104.0,70000000.0,4.0,217049603.0,265300000.0,482349603.0,5.890708614285714,0.4499839984319423,0.5500160015680576
155,tt0119488,https://www.boxofficemojo.com/title/tt0119488/,Warner Bros.,5211198.0,,1.0,64616940.0,61600000.0,126216940.0,,0.5119514068396841,0.4880485931603159
156,tt0120382,https://www.boxofficemojo.com/title/tt0120382/,Paramount Pictures,31542121.0,,2.0,125618201.0,138500511.0,264118712.0,,0.47561265178364187,0.5243873482163581
157,tt0120338,https://www.boxofficemojo.com/title/tt0120338/,Paramount Pictures,28638131.0,200000000.0,5.0,674292608.0,1590450697.0,2264743305.0,10.323716525,0.29773467329004866,0.7022653267099513
158,tt0120885,https://www.boxofficemojo.com/title/tt0120885/,New Line Cinema,92079.0,,1.0,43061945.0,21194568.0,64256513.0,,0.6701568913333346,0.32984310866666544
159,tt0124315,https://www.boxofficemojo.com/title/tt0124315/,Miramax,110098.0,24000000.0,1.0,57545092.0,31000000.0,88545092.0,2.6893788333333335,0.6498958971096896,0.3501041028903104
160,tt0138097,https://www.boxofficemojo.com/title/tt0138097/,Miramax,224012.0,25000000.0,1.0,100317794.0,189000000.0,289317794.0,10.57271176,0.3467391086218499,0.65326089137815
161,tt0167404,https://www.boxofficemojo.com/title/tt0167404/,Walt Disney Studios Motion Pictures,26681262.0,40000000.0,2.0,293506292.0,379300140.0,672806432.0,15.8201608,0.4362418045373264,0.5637581954626736
162,tt0120601,https://www.boxofficemojo.com/title/tt0120601/,USA Films,637721.0,13000000.0,1.0,22863596.0,243071.0,23106667.0,0.7774359230769231,0.9894804819751806,0.010519518024819418
163,tt0169547,https://www.boxofficemojo.com/title/tt0169547/,DreamWorks Distribution,861531.0,15000000.0,1.0,130096601.0,226200000.0,356296601.0,22.753106733333333,0.3651356780695194,0.6348643219304806
164,tt0181865,https://www.boxofficemojo.com/title/tt0181865/,USA Films,184725.0,,1.0,124115725.0,83400000.0,207515725.0,,0.5981027461894756,0.4018972538105245
165,tt0118798,https://www.boxofficemojo.com/title/tt0118798/,Twentieth Century Fox,141816.0,,1.0,26528185.0,2674699.0,29202884.0,,0.9084097652820865,0.09159023471791347
166,tt0140352,https://www.boxofficemojo.com/title/tt0140352/,Walt Disney Studios Motion Pictures,6712361.0,90000000.0,1.0,29089912.0,31200000.0,60289912.0,-0.3301120888888889,0.48250048863896167,0.5174995113610383
167,tt0181875,https://www.boxofficemojo.com/title/tt0181875/,DreamWorks Distribution,2314646.0,60000000.0,2.0,32534850.0,14851437.0,47386287.0,-0.21022855,0.6865878729852795,0.31341212701472054
168,tt0203230,https://www.boxofficemojo.com/title/tt0203230/,Paramount Classics,118170.0,,1.0,9416804.0,1825717.0,11242521.0,,0.8376060849697323,0.16239391503026768
169,tt0180073,https://www.boxofficemojo.com/title/tt0180073/,Fox Searchligh,249383.0,,1.0,7065332.0,10923895.0,17989227.0,,0.3927535074186345,0.6072464925813655
170,tt0185014,https://www.boxofficemojo.com/title/tt0185014/,Paramount Pictures,5808919.0,55000000.0,1.0,19393557.0,14033031.0,33426588.0,-0.3922438545454545,0.5801835652505125,0.41981643474948743
171,tt0243133,https://www.boxofficemojo.com/title/tt0243133/,USA Films,664404.0,,2.0,7504257.0,11412366.0,18916623.0,,0.3967017263070687,0.6032982736929313
172,tt0268126,https://www.boxofficemojo.com/title/tt0268126/,Sony Pictures Entertainment (SPE),384478.0,19000000.0,2.0,22498520.0,10302653.0,32801173.0,0.7263775263157894,0.6859059583021619,0.31409404169783806
173,tt0268978,https://www.boxofficemojo.com/title/tt0268978/,Universal Pictures,367151.0,58000000.0,2.0,170742341.0,146048916.0,316791257.0,4.461918224137931,0.5389742842555785,0.4610257157444216
174,tt0209144,https://www.boxofficemojo.com/title/tt0209144/,Newmarket Films,235488.0,9000000.0,2.0,25544867.0,14502211.0,40047078.0,3.4496753333333334,0.6378709328056344,0.3621290671943656
175,tt0280707,https://www.boxofficemojo.com/title/tt0280707/,USA Films,241219.0,19800000.0,1.0,41308615.0,46445429.0,87754044.0,3.432022424242424,0.47073175339930773,0.5292682466006923
176,tt0257360,https://www.boxofficemojo.com/title/tt0257360/,New Line Cinema,282367.0,30000000.0,1.0,65016287.0,40818269.0,105834556.0,2.5278185333333334,0.6143200241705554,0.3856799758294446
177,tt0166924,https://www.boxofficemojo.com/title/tt0166924/,Universal Pictures,587591.0,,4.0,7220243.0,13051710.0,20271953.0,,0.3561690874085985,0.6438309125914016
178,tt0297884,https://www.boxofficemojo.com/title/tt0297884/,Focus Features,211279.0,13500000.0,1.0,15901849.0,13126065.0,29027914.0,1.150215851851852,0.5478123229936537,0.4521876770063464
